ds,split,y,y_revenue,y_quantity,y_profit,y_transactions,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,season,season_enc,lag_1,lag_7,lag_14,lag_30,lag_qty_1,lag_qty_7,roll_mean_7,roll_std_7,roll_min_7,roll_max_7,roll_mean_14,roll_std_14,roll_min_14,roll_max_14,roll_mean_30,roll_std_30,roll_min_30,roll_max_30,promo_share,festival_share,holiday_share,avg_discount,avg_stock,stockout_share,n_stores,n_products,is_promo_day,is_festival_day,is_holiday_day,high_discount_day,high_stockout_day,weekend_x_promo,festival_x_promo
2022-09-26,train,7835177.97,7835177.97,868,1816559.6199999999,282,2022,9,26,0,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,Monsoon,2,12331663.15,7863078.49,5991694.01,13471359.75,1353.0,826.0,8892306.937142858,2396773.0196118215,6724334.54,12339109.84,8128644.215714285,2007584.8819671958,5908201.29,12339109.84,8597191.330333333,2606177.4781269715,4626028.5,13965303.77,0.48226950354609927,0.0,0.0,0.13439716312056738,105.73049645390071,0.0,10,149,1,0,0,0,0,0,0
2022-09-27,train,5021218.32,5021218.32,756,1320751.22,242,2022,9,27,1,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,Monsoon,2,7835177.97,6724334.54,7058165.53,12211997.82,868.0,849.0,8888321.14857143,2398792.220278978,6724334.54,12339109.84,8260321.64142857,1914960.9915973789,5908201.29,12339109.84,8409318.604333334,2440583.1137618287,4626028.5,13965303.77,0.5,0.0,0.0,0.14628099173553719,106.0909090909091,0.008264462809917356,10,139,1,0,0,0,0,0,0
2022-09-28,train,7521872.26,7521872.26,819,1794768.42,265,2022,9,28,2,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,Monsoon,2,5021218.32,7127167.56,7204359.37,8455613.709999999,756.0,797.0,8645018.83142857,2719757.918712768,5021218.32,12339109.84,8114825.412142857,2083307.7556865877,5021218.32,12339109.84,8169625.954333333,2407117.387835054,4626028.5,13965303.77,0.539622641509434,0.0,0.0,0.1328301886792453,101.58867924528302,0.0037735849056603774,10,145,1,0,0,0,0,0,0
2022-09-29,train,7591914.16,7591914.16,844,1844186.58,271,2022,9,29,3,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Monsoon,2,7521872.26,8056555.99,5908201.29,7170465.99,819.0,863.0,8701405.217142858,2686938.4246040387,5021218.32,12339109.84,8137504.904285714,2074342.7070056412,5021218.32,12339109.84,8138501.2393333325,2409327.727534528,4626028.5,13965303.77,0.5166051660516605,0.0,0.0,0.13874538745387455,108.23247232472325,0.01107011070110701,10,148,1,0,0,0,0,0,0
2022-09-30,train,7044998.69,7044998.69,826,1660310.6,265,2022,9,30,4,39,3,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,Monsoon,2,7591914.16,7804238.99,7939245.13,6143798.4,844.0,830.0,8635027.812857142,2711153.71343447,5021218.32,12339109.84,8257770.109285714,1981899.870200475,5021218.32,12339109.84,8152549.511666667,2404712.95465305,4626028.5,13965303.77,0.46037735849056605,0.0,0.0,0.13547169811320753,105.61132075471698,0.0037735849056603774,10,142,1,0,0,0,0,0,0
2022-10-01,train,12867359.6,12867359.6,1407,3414347.56,283,2022,10,1,5,39,4,1,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Autumn,3,7044998.69,12339109.84,9620370.04,5921152.91,826.0,1302.0,8526564.912857143,2764590.382131132,5021218.32,12339109.84,8193895.363571429,2007204.118066011,5021218.32,12339109.84,8182589.521333333,2384296.347891829,4626028.5,13965303.77,0.5053003533568905,0.0,0.0,0.12614840989399295,105.26855123674912,0.0176678445229682,10,151,1,0,0,0,0,1,0
2022-10-02,train,11942107.2,11942107.2,1234,2447859.32,269,2022,10,2,6,39,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Autumn,3,12867359.6,12331663.15,7832835.09,7588327.88,1407.0,1353.0,8602029.164285716,2890354.5228792415,5021218.32,12867359.6,8425823.189285714,2344037.6009138273,5021218.32,12867359.6,8414129.744333334,2491958.4602409303,4626028.5,13965303.77,0.5018587360594795,0.0,0.0,0.1379182156133829,106.22676579925651,0.007434944237918215,10,142,1,0,0,0,0,1,0
2022-10-03,train,6316307.91,6316307.91,747,1225395.04,254,2022,10,3,0,40,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,Autumn,3,11942107.2,7835177.97,7863078.49,10499916.03,1234.0,868.0,8546378.314285714,2809186.36219033,5021218.32,12867359.6,8719342.625714285,2515110.13205453,5021218.32,12867359.6,8559255.721666668,2567829.365027787,4626028.5,13965303.77,0.5708661417322834,0.0,0.0,0.14921259842519685,107.81102362204724,0.007874015748031496,10,140,1,0,0,0,0,0,0
2022-10-04,train,7506844.46,7506844.46,797,1856626.67,277,2022,10,4,1,40,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Autumn,3,6316307.91,5021218.32,6724334.54,13455512.41,747.0,756.0,8329396.877142857,2929363.115508323,5021218.32,12867359.6,8608859.012857143,2588519.3490547626,5021218.32,12867359.6,8419802.117666667,2572399.356380741,4626028.5,13965303.77,0.5090252707581228,0.0,0.0,0.14259927797833935,104.8158844765343,0.0036101083032490976,10,143,1,0,0,0,0,0,0
2022-10-05,train,7010535.45,7010535.45,800,1670666.16,265,2022,10,5,2,40,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Autumn,3,7506844.46,7521872.26,7127167.56,6810140.76,797.0,819.0,8684486.325714285,2592840.690330591,6316307.91,12867359.6,8664752.57857143,2552900.1273344825,5021218.32,12867359.6,8221513.186000001,2393925.311659151,4626028.5,13965303.77,0.4716981132075472,0.0,0.0,0.12000000000000001,101.29433962264152,0.011320754716981131,10,150,1,0,0,0,0,0,0
2022-10-06,train,7339403.05,7339403.05,891,1719171.6199999999,294,2022,10,6,3,40,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Autumn,3,7010535.45,7591914.16,8056555.99,7676721.34,800.0,844.0,8611438.209999999,2637866.0867781676,6316307.91,12867359.6,8656421.71357143,2558487.876050079,5021218.32,12867359.6,8228193.009,2390127.8993870616,4626028.5,13965303.77,0.4897959183673469,0.0,0.0,0.1326530612244898,107.92857142857143,0.003401360544217687,10,165,1,0,0,0,0,0,0
2022-10-07,train,7273405.5,7273405.5,757,1699734.76,260,2022,10,7,4,40,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Autumn,3,7339403.05,7044998.69,7804238.99,6601189.99,891.0,826.0,8575365.194285715,2655797.440605331,6316307.91,12867359.6,8605196.503571428,2578522.918240121,5021218.32,12867359.6,8216949.066,2393602.5632225964,4626028.5,13965303.77,0.5230769230769231,0.0,0.0,0.14692307692307693,103.47307692307692,0.0,10,146,1,0,0,0,0,0,0
2022-10-08,train,11135788.25,11135788.25,1431,2720828.33,301,2022,10,8,5,40,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Autumn,3,7273405.5,12867359.6,12339109.84,4626028.5,757.0,1407.0,8607994.738571428,2635184.5245680544,6316307.91,12867359.6,8567279.825714286,2595056.7299975916,5021218.32,12867359.6,8239356.249666667,2381069.002911661,4626028.5,13965303.77,0.5182724252491694,0.0,0.0,0.1318936877076412,104.1328903654485,0.006644518272425249,10,153,1,0,0,0,0,1,0
2022-10-09,train,10068380.75,10068380.75,1291,2250645.06,264,2022,10,9,6,40,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Autumn,3,11135788.25,11942107.2,12331663.15,8042062.29,1431.0,1234.0,8360627.402857142,2216769.4848336214,6316307.91,11942107.2,8481328.283571428,2477797.7060499187,5021218.32,12867359.6,8456348.241333334,2336633.398088347,5021218.32,13965303.77,0.5113636363636364,0.0,0.0,0.1356060606060606,106.76893939393939,0.011363636363636364,10,145,1,0,0,0,0,1,0
2022-10-10,train,7395763.22,7395763.22,697,1812983.7,234,2022,10,10,0,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,Autumn,3,10068380.75,6316307.91,7835177.97,13965303.77,1291.0,747.0,8092952.1957142865,1782894.4413995086,6316307.91,11135788.25,8319665.255000001,2272596.397170937,5021218.32,12867359.6,8523892.19,2353471.125983303,5021218.32,13965303.77,0.5,0.0,0.0,0.13931623931623932,108.57264957264957,0.004273504273504274,10,141,1,0,0,0,0,0,0
2022-10-11,train,8973982.959999999,8973982.959999999,850,2101764.12,287,2022,10,11,1,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Autumn,3,7395763.22,7506844.46,5021218.32,11475129.34,697.0,797.0,8247160.097142858,1644963.147859491,7010535.45,11135788.25,8288278.487142858,2282813.7534772814,5021218.32,12867359.6,8304907.505,2124171.6446842337,5021218.32,12867359.6,0.5121951219512195,0.0,0.0,0.14738675958188152,102.2439024390244,0.003484320557491289,10,144,1,0,0,0,0,0,0
2022-10-12,train,4876892.57,4876892.57,741,1305659.45,241,2022,10,12,2,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Autumn,3,8973982.959999999,7010535.45,7521872.26,5991694.01,850.0,800.0,8456751.311428573,1628298.0602727532,7010535.45,11135788.25,8570618.818571428,2083388.2506756496,6316307.91,12867359.6,8221535.959000001,2042985.3169019758,5021218.32,12867359.6,0.5062240663900415,0.0,0.0,0.13443983402489626,106.02489626556017,0.0,10,139,1,0,0,0,0,0,0
2022-10-13,train,6692665.72,6692665.72,814,1820303.48,283,2022,10,13,3,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Autumn,3,4876892.57,7339403.05,7591914.16,7058165.53,741.0,891.0,8151945.185714285,2080930.4132748109,4876892.57,11135788.25,8381691.697857143,2294988.2134402236,4876892.57,12867359.6,8184375.911,2094433.5038075482,4876892.57,12867359.6,0.4664310954063604,0.0,0.0,0.1265017667844523,103.2826855123675,0.007067137809187279,10,154,1,0,0,0,0,0,0
2022-10-14,train,8755328.19,8755328.19,795,1953190.0,273,2022,10,14,4,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Autumn,3,6692665.72,7273405.5,7044998.69,7204359.37,814.0,757.0,8059554.138571429,2136630.813802876,4876892.57,11135788.25,8317459.666428572,2331092.865824898,4876892.57,12867359.6,8172192.584000001,2102259.013391865,4876892.57,12867359.6,0.4981684981684982,0.0,0.0,0.14249084249084248,102.6959706959707,0.007326007326007326,10,143,1,0,0,0,0,0,0
2022-10-15,train,7984209.96,7984209.96,1177,2103436.67,259,2022,10,15,5,41,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Autumn,3,8755328.19,11135788.25,12867359.6,5908201.29,795.0,1431.0,8271257.380000001,2119099.314120886,4876892.57,11135788.25,8439626.059285713,2303935.570347892,4876892.57,12867359.6,8223891.544666667,2096700.6787436283,4876892.57,12867359.6,0.4749034749034749,0.0,0.0,0.13513513513513514,107.77220077220078,0.007722007722007722,10,144,1,0,0,0,0,1,0
2022-10-16,train,11477977.709999999,11477977.709999999,1360,2513469.89,282,2022,10,16,6,41,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Autumn,3,7984209.96,10068380.75,11942107.2,7939245.13,1177.0,1291.0,7821031.909999999,1703008.5984287944,4876892.57,10068380.75,8090829.656428571,1919633.4375035628,4876892.57,11942107.2,8293091.833666667,2051406.7827209781,4876892.57,12867359.6,0.41843971631205673,0.0,0.0,0.1099290780141844,109.51773049645391,0.0070921985815602835,10,152,1,0,0,0,0,1,0
2022-10-17,train,6974751.03,6974751.03,889,1533816.81,310,2022,10,17,0,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,Autumn,3,11477977.709999999,7395763.22,6316307.91,9620370.04,1360.0,697.0,8022402.904285714,2059136.2894850413,4876892.57,11477977.709999999,8057677.55,1850778.407878669,4876892.57,11477977.709999999,8411049.586333333,2130571.345346709,4876892.57,12867359.6,0.5290322580645161,0.0,0.0,0.13516129032258065,102.5516129032258,0.00967741935483871,10,158,1,0,0,0,0,0,0
2022-10-18,train,7546008.44,7546008.44,816,1951008.27,282,2022,10,18,1,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Autumn,3,6974751.03,8973982.959999999,7506844.46,7832835.09,889.0,850.0,7962258.305714285,2086457.4881305716,4876892.57,11477977.709999999,8104709.201428572,1811063.0803525506,4876892.57,11477977.709999999,8322862.285999999,2133540.695294289,4876892.57,12867359.6,0.5035460992907801,0.0,0.0,0.14716312056737588,102.1418439716312,0.010638297872340425,10,150,1,0,0,0,0,0,0
2022-10-19,train,8320071.16,8320071.16,807,2102487.84,287,2022,10,19,2,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Autumn,3,7546008.44,4876892.57,7010535.45,7863078.49,816.0,741.0,7758261.945714286,2040351.467640716,4876892.57,11477977.709999999,8107506.628571428,1810098.5520684873,4876892.57,11477977.709999999,8313301.397666666,2136453.022341421,4876892.57,12867359.6,0.4808362369337979,0.0,0.0,0.12717770034843207,103.44250871080139,0.003484320557491289,10,152,1,0,0,0,0,0,0
2022-10-20,train,6870266.68,6870266.68,795,1418103.17,266,2022,10,20,3,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Autumn,3,8320071.16,6692665.72,7339403.05,6724334.54,807.0,814.0,8250144.60142857,1596762.6078008597,6692665.72,11477977.709999999,8201044.893571428,1782679.146283907,4876892.57,11477977.709999999,8328534.486666667,2134760.729034115,4876892.57,12867359.6,0.48872180451127817,0.0,0.0,0.13308270676691727,100.23308270676692,0.0037593984962406013,10,143,1,0,0,0,0,0,0
2022-10-21,train,6967744.5,6967744.5,755,1682852.45,242,2022,10,21,4,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Autumn,3,6870266.68,8755328.19,7273405.5,7127167.56,795.0,795.0,8275516.167142856,1569061.3728993356,6870266.68,11477977.709999999,8167535.1528571425,1804398.6330577033,4876892.57,11477977.709999999,8333398.891333332,2131142.444070575,4876892.57,12867359.6,0.4834710743801653,0.0,0.0,0.13801652892561983,104.90495867768595,0.008264462809917356,10,133,1,0,0,0,0,0,0
2022-10-22,train,9901304.71,9901304.71,1117,2497688.54,239,2022,10,22,5,42,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Autumn,3,6967744.5,7984209.96,11135788.25,8056555.99,755.0,1177.0,8020147.068571428,1622512.2019117775,6870266.68,11477977.709999999,8145702.224285714,1817848.767733052,4876892.57,11477977.709999999,8328084.789333332,2134450.1520187235,4876892.57,12867359.6,0.5146443514644351,0.0,0.0,0.12719665271966527,105.40585774058577,0.0041841004184100415,10,136,1,0,0,0,0,1,0
2022-10-23,train,9241602.06,9241602.06,1263,1651514.6,267,2022,10,23,6,42,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Autumn,3,9901304.71,11477977.709999999,10068380.75,7804238.99,1117.0,1360.0,8294017.747142857,1770484.9443104542,6870266.68,11477977.709999999,8057524.828571429,1686875.4902207276,4876892.57,11477977.709999999,8389576.413333334,2152851.377282761,4876892.57,12867359.6,0.5580524344569289,0.0,0.0,0.16404494382022472,102.19101123595506,0.0,10,144,1,0,0,0,0,1,0
2022-10-24,train,15942020.82,15942020.82,2204,3073747.4,272,2022,10,24,0,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,Autumn,3,9241602.06,6974751.03,7395763.22,12339109.84,1263.0,889.0,7974535.511428571,1214738.2653968958,6870266.68,9901304.71,7998469.207857142,1624376.9782740697,4876892.57,11477977.709999999,8437488.515666667,2155368.3039484536,4876892.57,12867359.6,1.0,1.0,1.0,0.2,105.63970588235294,0.003676470588235294,10,147,1,1,1,1,0,0,1
2022-10-25,train,6057626.93,6057626.93,650,1507581.92,218,2022,10,25,1,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Autumn,3,15942020.82,7546008.44,8973982.959999999,12331663.15,2204.0,816.0,9255574.052857144,3158252.925303651,6870266.68,15942020.82,8608916.179285714,2657667.1090974393,4876892.57,15942020.82,8557585.548333334,2459222.0558187263,4876892.57,15942020.82,0.5504587155963303,0.0,0.0,0.15688073394495414,104.11926605504587,0.0,10,136,1,0,0,0,0,0,0
2022-10-26,train,7186553.38,7186553.38,789,1732369.85,256,2022,10,26,2,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Autumn,3,6057626.93,8320071.16,4876892.57,7835177.97,650.0,807.0,9042948.122857142,3337542.807573225,6057626.93,15942020.82,8400605.034285715,2739873.9672224293,4876892.57,15942020.82,8348451.007666666,2393089.4340530536,4876892.57,15942020.82,0.49609375,0.0,0.0,0.133984375,103.5546875,0.0078125,10,144,1,0,0,0,0,0,0
2022-10-27,train,6331042.649999999,6331042.649999999,824,1528577.69,270,2022,10,27,3,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Autumn,3,7186553.38,6870266.68,6692665.72,5021218.32,789.0,795.0,8881017.011428572,3405271.660681451,6057626.93,15942020.82,8565580.80642857,2576015.937662934,6057626.93,15942020.82,8326830.187999999,2400804.2275569523,4876892.57,15942020.82,0.5,0.0,0.0,0.14148148148148149,107.65555555555555,0.011111111111111112,10,149,1,0,0,0,0,0,0
2022-10-28,train,7929288.16,7929288.16,819,2065067.42,280,2022,10,28,4,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Autumn,3,6331042.649999999,6967744.5,8755328.19,7521872.26,824.0,755.0,8803985.007142859,3463932.383362737,6057626.93,15942020.82,8539750.587142857,2597960.213063338,6057626.93,15942020.82,8370490.999,2349988.0947245243,4876892.57,15942020.82,0.4607142857142857,0.0,0.0,0.14142857142857143,106.48571428571428,0.010714285714285714,10,149,1,0,0,0,0,0,0
2022-10-29,train,9412923.209999999,9412923.209999999,1259,2152978.7399999998,266,2022,10,29,5,43,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Autumn,3,7929288.16,9901304.71,7984209.96,7591914.16,819.0,1117.0,8941348.387142858,3397405.8688512254,6057626.93,15942020.82,8480747.727857143,2602064.5123118684,6057626.93,15942020.82,8384071.529,2346088.825758884,4876892.57,15942020.82,0.4924812030075188,0.0,0.0,0.13383458646616542,106.66541353383458,0.007518796992481203,10,147,1,0,0,0,0,1,0
2022-10-30,train,7574216.09,7574216.09,1180,1988884.27,255,2022,10,30,6,43,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Autumn,3,9412923.209999999,9241602.06,11477977.709999999,7044998.69,1259.0,1263.0,8871579.601428572,3379373.5295605585,6057626.93,15942020.82,8582798.674285714,2609099.701433849,6057626.93,15942020.82,8444771.830666667,2348442.8976175054,4876892.57,15942020.82,0.43137254901960786,0.0,0.0,0.11960784313725491,105.96078431372548,0.00784313725490196,10,143,1,0,0,0,0,1,0
2022-10-31,train,6498557.34,6498557.34,751,1557046.86,254,2022,10,31,0,44,4,0,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,Autumn,3,7574216.09,15942020.82,6974751.03,12867359.6,1180.0,2204.0,8633381.605714286,3407591.040079255,6057626.93,15942020.82,8303958.558571428,2481359.2446779246,6057626.93,15942020.82,8462412.410666667,2339536.5294634807,4876892.57,15942020.82,0.4881889763779528,0.0,0.0,0.13937007874015747,100.58267716535433,0.003937007874015748,10,144,1,0,0,0,0,0,0
2022-11-01,train,7447624.91,7447624.91,808,1870852.54,271,2022,11,1,1,44,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,Autumn,3,6498557.34,6057626.93,7546008.44,11942107.2,751.0,650.0,7284315.394285714,1159846.9841413687,6057626.93,9412923.209999999,8269944.723571428,2504140.44591599,6057626.93,15942020.82,8250119.002,2211495.174240605,4876892.57,15942020.82,0.5166051660516605,0.0,0.0,0.13874538745387455,103.97047970479704,0.007380073800738007,10,156,1,0,0,0,0,0,0
2022-11-02,train,7270563.29,7270563.29,746,1762553.36,253,2022,11,2,2,44,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,Autumn,3,7447624.91,7186553.38,8320071.16,6316307.91,808.0,789.0,7482886.534285714,1026106.0768552627,6331042.649999999,9412923.209999999,8262917.328571429,2506465.280039026,6057626.93,15942020.82,8100302.925666667,2102301.616182321,4876892.57,15942020.82,0.5098814229249012,0.0,0.0,0.14150197628458497,105.18972332015811,0.0,10,146,1,0,0,0,0,0,0
2022-11-03,train,7208307.89,7208307.89,839,1611789.66,273,2022,11,3,3,44,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Autumn,3,7270563.29,6331042.649999999,6870266.68,7506844.46,746.0,824.0,7494887.95,1022547.6084790091,6331042.649999999,9412923.209999999,8187952.480714286,2520280.973044277,6057626.93,15942020.82,8132111.4383333335,2081494.544953068,4876892.57,15942020.82,0.5128205128205128,0.0,0.0,0.1446886446886447,108.58241758241758,0.003663003663003663,10,153,1,0,0,0,0,0,0
2022-11-04,train,5308383.76,5308383.76,824,1151910.3,277,2022,11,4,4,44,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,Autumn,3,7208307.89,7929288.16,6967744.5,7010535.45,839.0,819.0,7620211.555714286,902890.901036748,6498557.34,9412923.209999999,8212098.281428571,2508276.3888801737,6057626.93,15942020.82,8122160.219333333,2085297.0521738506,4876892.57,15942020.82,0.48375451263537905,0.0,0.0,0.12454873646209386,104.4332129963899,0.0036101083032490976,10,142,1,0,0,0,0,0,0
2022-11-05,train,11062499.21,11062499.21,1353,2896764.13,284,2022,11,5,5,44,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,Autumn,3,5308383.76,9412923.209999999,9901304.71,7339403.05,824.0,1259.0,7245796.641428572,1235515.114469344,5308383.76,9412923.209999999,8093572.514285713,2608791.65136634,5308383.76,15942020.82,8065421.829666668,2139049.910492713,4876892.57,15942020.82,0.5492957746478874,0.0,0.0,0.15316901408450703,101.18661971830986,0.0035211267605633804,10,153,1,0,0,0,0,1,0
2022-11-06,train,13074994.77,13074994.77,1254,2747344.23,267,2022,11,6,6,44,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,Autumn,3,11062499.21,7574216.09,9241602.06,7273405.5,1353.0,1180.0,7481450.355714286,1762622.9418033084,5308383.76,11062499.21,8176514.978571429,2687945.1422810704,5308383.76,15942020.82,8189525.034999999,2202536.331500764,4876892.57,15942020.82,0.4756554307116105,0.0,0.0,0.13670411985018727,103.79775280898876,0.00749063670411985,10,153,1,0,0,0,0,1,0
2022-11-07,train,6879664.2700000005,6879664.2700000005,803,1556538.87,277,2022,11,7,0,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,Autumn,3,13074994.77,6498557.34,15942020.82,11135788.25,1254.0,751.0,8267275.881428571,2756734.7576709967,5308383.76,13074994.77,8450328.743571429,2983759.840668515,5308383.76,15942020.82,8382911.344,2367818.827891286,4876892.57,15942020.82,0.49097472924187724,0.0,0.0,0.13501805054151625,105.63537906137184,0.007220216606498195,10,146,1,0,0,0,0,0,0
2022-11-08,train,6539816.1,6539816.1,832,1602548.55,270,2022,11,8,1,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,Autumn,3,6879664.2700000005,7447624.91,6057626.93,10068380.75,803.0,808.0,8321719.728571429,2719493.5473001944,5308383.76,13074994.77,7803017.561428571,2079424.258656465,5308383.76,13074994.77,8241040.544666667,2324294.589648241,4876892.57,15942020.82,0.4666666666666667,0.0,0.0,0.12777777777777777,104.88148148148149,0.011111111111111112,10,150,1,0,0,0,0,0,0
2022-11-09,train,6738996.29,6738996.29,877,1562087.8800000001,288,2022,11,9,2,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,Autumn,3,6539816.1,7270563.29,7186553.38,7395763.22,832.0,746.0,8192032.755714285,2788885.044123221,5308383.76,13074994.77,7837459.6450000005,2052104.924846739,5308383.76,13074994.77,8123421.723,2317906.171774585,4876892.57,15942020.82,0.4375,0.0,0.0,0.12604166666666666,108.35763888888889,0.003472222222222222,10,153,1,0,0,0,0,0,0
2022-11-10,train,6468943.86,6468943.86,851,1550906.67,282,2022,11,10,3,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Autumn,3,6738996.29,7208307.89,6331042.649999999,8973982.959999999,877.0,839.0,8116094.612857142,2825158.4474642794,5308383.76,13074994.77,7805491.281428571,2066460.8392543378,5308383.76,13074994.77,8101529.492,2328094.902694231,4876892.57,15942020.82,0.5070921985815603,0.0,0.0,0.14078014184397164,108.28368794326241,0.0035460992907801418,10,148,1,0,0,0,0,0,0
2022-11-11,train,7686953.91,7686953.91,785,1944115.03,268,2022,11,11,4,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,Autumn,3,6468943.86,5308383.76,7929288.16,4876892.57,851.0,824.0,8010471.180000001,2878079.690266155,5308383.76,13074994.77,7815341.367857142,2059207.9714597012,5308383.76,13074994.77,8018028.188666667,2340613.9569220576,4876892.57,15942020.82,0.48880597014925375,0.0,0.0,0.13432835820895522,101.45522388059702,0.007462686567164179,10,147,1,0,0,0,0,0,0
2022-11-12,train,10134208.74,10134208.74,1364,2400694.71,284,2022,11,12,5,45,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,Autumn,3,7686953.91,11062499.21,9412923.209999999,6692665.72,785.0,1353.0,8350266.915714285,2636134.0135930665,6468943.86,13074994.77,7798031.778571429,2059194.9858726407,5308383.76,13074994.77,8111696.9,2265600.3204103764,5308383.76,15942020.82,0.5070422535211268,0.0,0.0,0.13380281690140844,103.6830985915493,0.007042253521126761,10,154,1,0,0,0,0,1,0
2022-11-13,train,13946330.12,13946330.12,1348,3736971.96,288,2022,11,13,6,45,4,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,Autumn,3,10134208.74,13074994.77,7574216.09,8755328.19,1364.0,1254.0,8217653.991428571,2496609.578548143,6468943.86,13074994.77,7849552.173571428,2111076.637685399,5308383.76,13074994.77,8226415.000666666,2278365.240602427,5308383.76,15942020.82,0.4965277777777778,0.0,0.0,0.12361111111111112,101.5,0.013888888888888888,10,145,1,0,0,0,0,1,0
2022-11-14,train,8182102.62,8182102.62,797,2059060.32,259,2022,11,14,0,46,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,Autumn,3,13946330.12,6879664.2700000005,6498557.34,7984209.96,1348.0,803.0,8342130.47,2784297.2278194483,6468943.86,13946330.12,8304703.175714286,2662141.9469605875,5308383.76,13946330.12,8399448.398333333,2505696.68216426,5308383.76,15942020.82,0.49034749034749037,0.0,0.0,0.1274131274131274,105.20463320463321,0.003861003861003861,10,142,1,0,0,0,0,0,0
